"Tape_Media_ID"	"Media_ID"	"Mainheading"	"Subheading"
"ZA467_06_04"	"ZA467_06_04_0149"	"NULL"	"Verfassen von Gedichten"
"ZA467_06_04"	"ZA467_06_04_0169"	"NULL"	"Gedichte in der Schulzeit"
"ZA467_06_04"	"ZA467_06_04_0174"	"NULL"	"Verfassen von Gedichten II"
"ZA467_06_04"	"ZA467_06_04_0176"	"NULL"	"Zensur seiner Gedichte"
"ZA467_06_04"	"ZA467_06_04_0212"	"Leben nach der Freilassung 1954  II"	"Feier zum 80. Geburtstag"
"ZA467_06_04"	"ZA467_06_04_0221"	"NULL"	"Bilanz seines Lebens: \Ein schweres, aber ein gutes.\"""""
"ZA467_06_04"	"ZA467_06_04_0224"	"NULL"	"Arbeit in Priluki in den 1950er- und 1960er - Jahren"
"ZA467_06_04"	"ZA467_06_04_0235"	"Über die Familie Burenko"	"Schicksale der Familie Burenko"
"ZA467_06_04"	"ZA467_06_04_0236"	"NULL"	"Ausbildung und Berufe der Kinder und Enkel"
"ZA467_06_04"	"ZA467_06_04_0298"	"NULL"	"Familienzusammenhalt"
"ZA467_06_04"	"ZA467_06_04_0309"	"NULL"	"Über die Eltern"
"ZA467_06_04"	"ZA467_06_04_0327"	"NULL"	"\Eine einmütige Familie\"""""
"ZA467_06_04"	"ZA467_06_04_0335"	"NULL"	"Schicksal der Geschwister"
"ZA467_06_04"	"ZA467_06_04_0355"	"NULL"	"Der Bruder bei der Zwangsarbeit in Deutschland"
"ZA467_06_04"	"ZA467_06_04_0365"	"NULL"	"Lebens des Bruders nach dem Krieg"
"ZA467_06_04"	"ZA467_06_04_0376"	"NULL"	"Schicksal der Geschwister II"
"ZA467_06_04"	"ZA467_06_04_0394"	"Kriegsende II"	"Versuch, die Kriegsteilnahme zu belegen und Verwundung"
"ZA467_06_05"	"ZA467_06_05_0003"	"Schulzeit"	"NULL"
"ZA467_06_05"	"ZA467_06_05_0004"	"NULL"	"Klassenkameraden in Steklotara"
"ZA467_06_05"	"ZA467_06_05_0027"	"NULL"	"Freizeitbeschäftigungen mit den Klassenkameraden"
"ZA467_06_05"	"ZA467_06_05_0040"	"NULL"	"Liedkultur"
"ZA467_06_05"	"ZA467_06_05_0044"	"NULL"	"Künstlerische Tätigkeiten"
"ZA467_06_05"	"ZA467_06_05_0052"	"NULL"	"Gemeinsames Musizieren"
"ZA467_06_05"	"ZA467_06_05_0096"	"Zwangsarbeit in Deutschland 1942-1945 II"	"NULL"
"ZA467_06_05"	"ZA467_06_05_0103"	"NULL"	"\Natürlich haben wir dort nicht gesungen\"""""
"ZA467_06_05"	"ZA467_06_05_0118"	"NULL"	"Zwangsarbeit im Altwerk"
"ZA467_06_05"	"ZA467_06_05_0132"	"NULL"	"\Sklavenmarkt\"" in Brandenburg"""
"ZA467_06_05"	"ZA467_06_05_0145"	"NULL"	"Lage des Werkes und des Lagers"
"ZA467_06_05"	"ZA467_06_05_0157"	"NULL"	"Beschreibung der Baracken"
"ZA467_06_05"	"ZA467_06_05_0180"	"NULL"	"Verpflegung"
"ZA467_06_05"	"ZA467_06_05_0215"	"Kriegsende III"	"NULL"
"ZA467_06_05"	"ZA467_06_05_0218"	"NULL"	"Verwundung und Lazarett II"
"ZA467_06_05"	"ZA467_06_05_0227"	"NULL"	"Keine Filtration, jedoch Beleidigungen und Misshandlungen"
"ZA467_06_05"	"ZA467_06_05_0274"	"NULL"	"Dienst als komsomolzischer Sekretär II"
"ZA467_06_05"	"ZA467_06_05_0281"	"Haftzeit in der Sowjetunion 1947-1954 II"	"Verhaftung II"
"ZA467_06_05"	"ZA467_06_05_0315"	"NULL"	"„Haftbefehl“"
"ZA467_06_05"	"ZA467_06_05_0339"	"NULL"	"Untersuchungshaft in Grodno III"
"ZA467_06_05"	"ZA467_06_05_0358"	"NULL"	"Leibesvisitation"
"ZA467_06_05"	"ZA467_06_05_0384"	"NULL"	"Verbringung in die Zelle und Verhöre"
"ZA467_06_05"	"ZA467_06_05_0453"	"NULL"	"Unglauben: \Ich glaube, dass etwas verwechselt wurde\"""""
"ZA467_06_05"	"ZA467_06_05_0467"	"NULL"	"Verhandlung vor dem Kriegsgericht"
"ZA467_06_06"	"ZA467_06_06_0040"	"NULL"	"Urteil II"
"ZA467_06_06"	"ZA467_06_06_0047"	"NULL"	"Im Karzer"
"ZA467_06_06"	"ZA467_06_06_0065"	"NULL"	"Akkordeonspiel in der Untersuchungshaft"
"ZA467_06_06"	"ZA467_06_06_0100"	"NULL"	"Politische Häftlinge in der Untersuchungshaft"
"ZA467_06_06"	"ZA467_06_06_0108"	"NULL"	"\Morgen in die Etappe\"""""
"ZA467_06_06"	"ZA467_06_06_0122"	"NULL"	"Gefängnistransport in Güterwaggons"
"ZA467_06_06"	"ZA467_06_06_0132"	"NULL"	"Tauschhandel"
"ZA467_06_06"	"ZA467_06_06_0145"	"NULL"	"\Im Durchgangsgefängnis stahl man meine Schuhe\"" II"""
"ZA467_06_06"	"ZA467_06_06_0158"	"NULL"	"Kleidung im Lager"
"ZA467_06_06"	"ZA467_06_06_0165"	"NULL"	"Entlohnung der Arbeit im Lager"
"ZA467_06_06"	"ZA467_06_06_0185"	"NULL"	"\Wir durften einen Brief im Monat schreiben\"""""
"ZA467_06_06"	"ZA467_06_06_0200"	"NULL"	"Die Hoffnung auf ein normales Leben als Linderung der Not im Lager"
"ZA467_06_06"	"ZA467_06_06_0208"	"NULL"	"Bilanz seines Lebens: \Ich glaube, dass ich niemandem etwas Böses getan habe.\"""""
"ZA467_06_06"	"ZA467_06_06_0221"	"Präsentation von Photos, Dokumenten und Bildern am Ende des Interviews"	"Kommentare zum selbsterstellten „Hundertjährigen Buch unserer Familie“"
"ZA467_06_06"	"ZA467_06_06_0236"	"NULL"	"Vorlesen des Urteils"
"ZA467_06_06"	"ZA467_06_06_0259"	"NULL"	"Präsentation eines Briefes an Galina aus Finow/Deutschland"
"ZA467_06_06"	"ZA467_06_06_0273"	"NULL"	"Kommentierung von Familienphotos"
"ZA467_06_06"	"ZA467_06_06_0293"	"NULL"	"Dokument: Aufheben der Haftstrafe"
"ZA467_06_06"	"ZA467_06_06_0302"	"NULL"	"Kommentierung von Familienphotos II"
"ZA467_06_06"	"ZA467_06_06_0324"	"NULL"	"Präsentation des \Buchs der Freunde\"""""
"ZA467_06_06"	"ZA467_06_06_0357"	"NULL"	"Wie die Photos in seinem Besitz bleiben konnten"
"ZA467_06_06"	"ZA467_06_06_0374"	"NULL"	"Präsentation von Photos aus dem Lager 1955"
"ZA467_06_06"	"ZA467_06_06_0388"	"NULL"	"Päsentation der Karte des Lagers"
"ZA467_06_06"	"ZA467_06_06_0400"	"NULL"	"Präsentation der Photos aus der 9. Einzellagerstelle"
"ZA474_05_01"	"ZA474_05_01_0007"	"Kindheit I."	"Geburt in Kiew"
"ZA474_05_01"	"ZA474_05_01_0014"	"NULL"	"Zwangsaussiedlung nach Mariinsk"
"ZA474_05_01"	"ZA474_05_01_0020"	"NULL"	"Rückkehr in die Ukraine"
"ZA474_05_01"	"ZA474_05_01_0024"	"Kriegsbeginn"	"NULL"
"ZA474_05_01"	"ZA474_05_01_0028"	"Deportation nach Österreich"	"NULL"
"ZA474_05_01"	"ZA474_05_01_0034"	"Zwangsarbeit"	"Das Lager"
"ZA474_05_01"	"ZA474_05_01_0040"	"NULL"	"\Die Österreicher - das sind nicht die Deutschen\"""""
"ZA474_05_01"	"ZA474_05_01_0045"	"NULL"	"Die Arbeit in der Pulverfabrik"
"ZA474_05_01"	"ZA474_05_01_0049"	"NULL"	"Die Versorgung mit Lebensmitteln"
"ZA474_05_01"	"ZA474_05_01_0052"	"NULL"	"Arbeitseinsatz auf dem Land I."
"ZA474_05_01"	"ZA474_05_01_0055"	"NULL"	"\Wir waren gebildet!\"""""
"ZA474_05_01"	"ZA474_05_01_0060"	"NULL"	"Arbeitseinsatz auf dem Land II."
"ZA474_05_01"	"ZA474_05_01_0066"	"NULL"	"Überwachung im Lager"
"ZA474_05_01"	"ZA474_05_01_0078"	"NULL"	"Der Arbeitsalltag"
"ZA474_05_01"	"ZA474_05_01_0086"	"NULL"	"Kleidung"
"ZA474_05_01"	"ZA474_05_01_0089"	"NULL"	"Vergleich zwischen Ostarbeitern und anderen Zwangsarbeitern"
"ZA474_05_01"	"ZA474_05_01_0099"	"NULL"	"Keine Vergütung"
"ZA474_05_01"	"ZA474_05_01_0103"	"NULL"	"Kein Kontakt mit Freunden aus dem Lager"
"ZA474_05_01"	"ZA474_05_01_0115"	"NULL"	"Emil - die große Liebe"
"ZA474_05_01"	"ZA474_05_01_0121"	"Befreiung"	"NULL"
"ZA474_05_01"	"ZA474_05_01_0122"	"NULL"	"Misshandlung durch die russischen Befreier"
"ZA474_05_01"	"ZA474_05_01_0126"	"NULL"	"Rückreise nach Rumänien zu Fuß"
"ZA474_05_01"	"ZA474_05_01_0132"	"NULL"	"Vergleich der Russen mit den Deutschen"
"ZA474_05_01"	"ZA474_05_01_0141"	"NULL"	"Die Trennung von Emil in Odessa"
"ZA474_05_01"	"ZA474_05_01_0145"	"Nach dem Krieg"	"Rückkehr nach Kiew zur Schwester"
"ZA474_05_01"	"ZA474_05_01_0150"	"NULL"	"Ausbildung und erste Anstellung"
"ZA474_05_01"	"ZA474_05_01_0159"	"NULL"	"Heirat"
"ZA474_05_01"	"ZA474_05_01_0166"	"NULL"	"Kinder und Enkel"
"ZA474_05_01"	"ZA474_05_01_0171"	"NULL"	"Der Onkel aus Gluchow I."
"ZA474_05_01"	"ZA474_05_01_0183"	"NULL"	"Die Kinder und Enkel II."
"ZA474_05_01"	"ZA474_05_01_0186"	"NULL"	"Anstellung"
"ZA474_05_01"	"ZA474_05_01_0200"	"Kindheit II."	"Mariinsk"
"ZA474_05_01"	"ZA474_05_01_0209"	"NULL"	"Die Bärenanekdote"
"ZA474_05_01"	"ZA474_05_01_0229"	"NULL"	"Die Zwangsaussiedler"
"ZA474_05_01"	"ZA474_05_01_0242"	"Erzählungen über die Eltern"	"Der Vater"
"ZA474_05_01"	"ZA474_05_01_0251"	"NULL"	"Die schöne Mutter"
"ZA474_05_01"	"ZA474_05_01_0262"	"NULL"	"Die zwei Tanten"
"ZA474_05_01"	"ZA474_05_01_0265"	"NULL"	"Der Onkel aus Gluchow II."
"ZA474_05_01"	"ZA474_05_01_0277"	"NULL"	"Familienfotos"
"ZA474_05_01"	"ZA474_05_01_0285"	"NULL"	"Die Eltern des Vaters"
"ZA474_05_01"	"ZA474_05_01_0292"	"NULL"	"Der Onkel aus Gluchow III."
"ZA474_05_01"	"ZA474_05_01_0295"	"NULL"	"Der Ingenieur"
"ZA474_05_01"	"ZA474_05_01_0309"	"NULL"	"Der Sohn des Onkels"
